Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Date
2008,Apr,1,Tuesday,18:55:00,2008-04-01 18:59:00,23:11:00,23:24:00,US,548,N302AW,136.0,145.0,106.0,-13.0,-4.0,PHX,DFW,868.0,10.0,20.0,0.0,,0.0,,,,,,2008-04-01
2008,May,12,Monday,12:52:00,2008-05-12 12:24:00,15:25:00,15:09:00,DL,72,N397DA,153.0,165.0,130.0,16.0,28.0,MCO,JFK,944.0,9.0,14.0,0.0,,0.0,0.0,0.0,16.0,0.0,0.0,2008-05-12
2008,Jan,12,Saturday,14:00:00,2008-01-12 14:10:00,15:18:00,15:13:00,OO,5674,N229SW,78.0,63.0,47.0,5.0,-10.0,SFO,RDD,199.0,5.0,26.0,0.0,,0.0,,,,,,2008-01-12
2008,Jun,12,Thursday,15:17:00,2008-06-12 15:10:00,17:10:00,17:10:00,MQ,3806,N611AE,113.0,120.0,92.0,0.0,7.0,EVV,DFW,642.0,16.0,5.0,0.0,,0.0,,,,,,2008-06-12
2008,Apr,9,Wednesday,14:07:00,2008-04-09 14:13:00,15:15:00,15:18:00,FL,535,N946AT,128.0,125.0,104.0,-3.0,-6.0,MCO,MEM,683.0,9.0,15.0,0.0,,0.0,,,,,,2008-04-09
2008,May,12,Monday,11:40:00,2008-05-12 11:40:00,17:03:00,17:11:00,CO,128,N77510,203.0,211.0,188.0,-8.0,0.0,RNO,IAH,1530.0,6.0,9.0,0.0,,0.0,,,,,,2008-05-12
2008,Mar,11,Tuesday,20:57:00,2008-03-11 20:55:00,22:06:00,22:10:00,WN,3938,N401WN,69.0,75.0,55.0,-4.0,2.0,SJC,SNA,342.0,6.0,8.0,0.0,,0.0,,,,,,2008-03-11
2008,Mar,13,Thursday,15:10:00,2008-03-13 14:55:00,16:00:00,15:41:00,OO,6579,N753SK,50.0,46.0,28.0,19.0,15.0,ASE,DEN,125.0,6.0,16.0,0.0,,0.0,0.0,0.0,0.0,0.0,19.0,2008-03-13
2008,Jan,31,Thursday,19:00:00,2008-01-31 19:00:00,21:29:00,21:23:00,NW,1708,N339NW,89.0,83.0,60.0,6.0,0.0,MSP,GRR,408.0,7.0,22.0,0.0,,0.0,,,,,,2008-01-31
2008,Jan,10,Thursday,21:28:00,2008-01-10 21:15:00,22:21:00,22:10:00,WN,160,N409WN,113.0,115.0,100.0,11.0,13.0,PHX,SJC,621.0,3.0,10.0,0.0,,0.0,,,,,,2008-01-10
2008,Mar,22,Saturday,09:25:00,2008-03-22 09:10:00,11:30:00,11:20:00,OH,4948,N408CA,125.0,130.0,97.0,10.0,15.0,CVG,BOS,752.0,10.0,18.0,0.0,,0.0,,,,,,2008-03-22
2008,Jan,18,Friday,06:01:00,2008-01-18 06:00:00,08:11:00,08:22:00,DL,541,N632DL,130.0,142.0,109.0,-11.0,1.0,PHL,ATL,665.0,6.0,15.0,0.0,,0.0,,,,,,2008-01-18
2008,Jun,9,Monday,12:20:00,2008-06-09 11:56:00,13:13:00,12:50:00,9E,3721,84129E,53.0,54.0,27.0,23.0,24.0,DTW,FWA,128.0,4.0,22.0,0.0,,0.0,0.0,0.0,0.0,0.0,23.0,2008-06-09
2008,Feb,25,Monday,14:05:00,2008-02-25 14:05:00,15:20:00,15:37:00,OH,5060,N435CA,75.0,92.0,53.0,-17.0,0.0,ROC,JFK,264.0,10.0,12.0,0.0,,0.0,,,,,,2008-02-25
2008,Jun,1,Sunday,18:01:00,2008-06-01 18:00:00,18:55:00,18:45:00,AA,539,N287AA,174.0,165.0,152.0,10.0,1.0,DFW,LAS,1055.0,7.0,15.0,0.0,,0.0,,,,,,2008-06-01
2008,Jan,22,Tuesday,14:37:00,2008-01-22 14:40:00,17:17:00,17:20:00,B6,303,N594JB,160.0,160.0,139.0,-3.0,-3.0,IAD,FLL,901.0,2.0,19.0,0.0,,0.0,,,,,,2008-01-22
2008,Mar,12,Wednesday,18:42:00,2008-03-12 18:46:00,19:57:00,19:59:00,AS,45,N762AS,75.0,73.0,63.0,-2.0,-4.0,ANC,BET,399.0,2.0,10.0,0.0,,0.0,,,,,,2008-03-12
2008,Mar,18,Tuesday,10:26:00,2008-03-18 10:25:00,12:00:00,12:05:00,WN,148,N623SW,94.0,100.0,83.0,-5.0,1.0,MCO,RDU,534.0,3.0,8.0,0.0,,0.0,,,,,,2008-03-18
2008,Apr,13,Sunday,21:15:00,2008-04-13 21:15:00,22:21:00,22:22:00,CO,1415,N15712,66.0,67.0,45.0,-1.0,0.0,IAH,DFW,224.0,6.0,15.0,0.0,,0.0,,,,,,2008-04-13
2008,Jan,30,Wednesday,10:09:00,2008-01-30 10:16:00,12:44:00,13:26:00,FL,799,N896AT,155.0,190.0,138.0,-42.0,-7.0,MCO,PWM,1214.0,5.0,12.0,0.0,,0.0,,,,,,2008-01-30
2008,Mar,11,Tuesday,16:23:00,2008-03-11 16:29:00,18:11:00,18:11:00,NW,1139,N785NC,108.0,102.0,73.0,0.0,-6.0,BWI,DTW,408.0,13.0,22.0,0.0,,0.0,,,,,,2008-03-11
2008,May,27,Tuesday,17:14:00,2008-05-27 17:12:00,18:08:00,18:20:00,UA,469,N371UA,114.0,128.0,95.0,-12.0,2.0,GSO,ORD,590.0,9.0,10.0,0.0,,0.0,,,,,,2008-05-27
2008,Jun,8,Sunday,18:22:00,2008-06-08 16:30:00,20:04:00,17:56:00,YV,2697,N925FJ,102.0,86.0,40.0,128.0,112.0,CLT,ATL,227.0,26.0,36.0,0.0,,0.0,128.0,0.0,0.0,0.0,0.0,2008-06-08
2008,Mar,9,Sunday,18:16:00,2008-03-09 18:15:00,21:27:00,21:30:00,AA,1482,N523AA,131.0,135.0,116.0,-3.0,1.0,DFW,TPA,929.0,3.0,12.0,0.0,,0.0,,,,,,2008-03-09
2008,Apr,3,Thursday,22:10:00,2008-04-03 21:40:00,23:19:00,22:50:00,WN,3688,N706SW,69.0,70.0,56.0,29.0,30.0,LAX,PHX,370.0,4.0,9.0,0.0,,0.0,0.0,0.0,6.0,0.0,23.0,2008-04-03
2008,Jun,25,Wednesday,08:29:00,2008-06-25 08:35:00,09:00:00,09:05:00,UA,721,N922UA,91.0,90.0,72.0,-5.0,-6.0,OMA,DEN,472.0,9.0,10.0,0.0,,0.0,,,,,,2008-06-25
2008,May,18,Sunday,20:03:00,2008-05-18 20:10:00,21:27:00,21:44:00,EV,4924,N970EV,84.0,94.0,64.0,-17.0,-7.0,ATL,CHO,457.0,3.0,17.0,0.0,,0.0,,,,,,2008-05-18
2008,May,23,Friday,13:39:00,2008-05-23 13:40:00,15:04:00,15:27:00,US,953,N171US,85.0,107.0,66.0,-23.0,-1.0,PHL,CLT,448.0,5.0,14.0,0.0,,0.0,,,,,,2008-05-23
2008,Feb,19,Tuesday,16:39:00,2008-02-19 16:15:00,17:36:00,17:15:00,AA,1803,N5DNAA,177.0,180.0,153.0,21.0,24.0,DFW,LAS,1055.0,7.0,17.0,0.0,,0.0,21.0,0.0,0.0,0.0,0.0,2008-02-19
2008,Apr,15,Tuesday,21:30:00,2008-04-15 21:35:00,22:34:00,22:40:00,WN,3228,N396SW,64.0,65.0,49.0,-6.0,-5.0,SAN,PHX,304.0,6.0,9.0,0.0,,0.0,,,,,,2008-04-15
2008,Apr,16,Wednesday,06:57:00,2008-04-16 07:00:00,10:06:00,10:15:00,WN,820,N403WN,129.0,135.0,114.0,-9.0,-3.0,STL,TPA,869.0,5.0,10.0,0.0,,0.0,,,,,,2008-04-16
2008,Jan,29,Tuesday,10:43:00,2008-01-29 10:40:00,16:02:00,16:10:00,WN,894,N254WN,199.0,210.0,172.0,-8.0,3.0,DEN,MCO,1545.0,4.0,23.0,0.0,,0.0,,,,,,2008-01-29
2008,Jan,3,Thursday,06:54:00,2008-01-03 06:50:00,08:23:00,08:25:00,WN,754,N250WN,149.0,155.0,135.0,-2.0,4.0,AUS,PHX,872.0,4.0,10.0,0.0,,0.0,,,,,,2008-01-03
2008,Apr,27,Sunday,12:55:00,2008-04-27 13:00:00,14:22:00,14:24:00,9E,5886,80009E,87.0,84.0,54.0,-2.0,-5.0,LEX,DTW,296.0,11.0,22.0,0.0,,0.0,,,,,,2008-04-27
2008,Jun,13,Friday,07:00:00,2008-06-13 07:05:00,07:57:00,07:58:00,NW,752,N987US,57.0,53.0,38.0,-1.0,-5.0,FSD,MSP,197.0,7.0,12.0,0.0,,0.0,,,,,,2008-06-13
2008,Jan,21,Monday,15:58:00,2008-01-21 13:30:00,18:53:00,16:30:00,WN,2039,N386SW,115.0,120.0,95.0,143.0,148.0,ABQ,HOU,759.0,4.0,16.0,0.0,,0.0,22.0,0.0,0.0,0.0,121.0,2008-01-21
2008,Jun,1,Sunday,18:10:00,2008-06-01 18:00:00,19:05:00,18:58:00,OO,5672,N229SW,55.0,58.0,38.0,7.0,10.0,SFO,FAT,158.0,3.0,14.0,0.0,,0.0,,,,,,2008-06-01
2008,Jun,29,Sunday,11:31:00,2008-06-29 11:36:00,13:06:00,13:01:00,YV,7122,N456YV,95.0,85.0,78.0,5.0,-5.0,DEN,GCC,313.0,2.0,15.0,0.0,,0.0,,,,,,2008-06-29
2008,Jul,20,Sunday,13:53:00,2008-07-20 13:45:00,16:29:00,16:30:00,WN,2051,N353SW,96.0,105.0,81.0,-1.0,8.0,BNA,BWI,588.0,3.0,12.0,0.0,,0.0,,,,,,2008-07-20
2008,May,15,Thursday,18:17:00,2008-05-15 17:30:00,19:11:00,18:10:00,YV,1028,N77278,54.0,40.0,33.0,61.0,47.0,HNL,KOA,163.0,4.0,17.0,0.0,,0.0,0.0,0.0,61.0,0.0,0.0,2008-05-15
2008,Jan,8,Tuesday,23:07:00,2008-01-08 23:10:00,04:48:00,05:01:00,UA,126,N672UA,221.0,231.0,200.0,-13.0,-3.0,LAX,ORD,1745.0,6.0,15.0,0.0,,0.0,,,,,,2008-01-08
2008,Feb,20,Wednesday,19:29:00,2008-02-20 19:29:00,20:34:00,20:38:00,FL,478,N919AT,65.0,69.0,45.0,-4.0,0.0,JAX,ATL,270.0,12.0,8.0,0.0,,0.0,,,,,,2008-02-20
2008,Jun,9,Monday,14:27:00,2008-06-09 14:30:00,15:05:00,15:11:00,US,512,N821AW,158.0,161.0,137.0,-6.0,-3.0,OMA,PHX,1037.0,9.0,12.0,0.0,,0.0,,,,,,2008-06-09
2008,May,26,Monday,13:48:00,2008-05-26 13:54:00,15:30:00,15:27:00,F9,533,N942FR,162.0,153.0,142.0,3.0,-6.0,MDW,DEN,895.0,9.0,11.0,0.0,,0.0,,,,,,2008-05-26
2008,Apr,5,Saturday,15:41:00,2008-04-05 10:32:00,17:47:00,12:17:00,DL,1562,N973DL,126.0,105.0,94.0,330.0,309.0,PBI,ATL,545.0,14.0,18.0,0.0,,0.0,309.0,0.0,21.0,0.0,0.0,2008-04-05
2008,Mar,13,Thursday,11:19:00,2008-03-13 11:15:00,12:57:00,12:54:00,US,1106,N173US,98.0,99.0,69.0,3.0,4.0,CLT,PHL,448.0,3.0,26.0,0.0,,0.0,,,,,,2008-03-13
2008,Jun,14,Saturday,17:03:00,2008-06-14 17:09:00,18:13:00,18:29:00,UA,529,N371UA,130.0,140.0,114.0,-16.0,-6.0,ALB,ORD,723.0,8.0,8.0,0.0,,0.0,,,,,,2008-06-14
2008,Jul,28,Monday,16:10:00,2008-07-28 15:55:00,17:31:00,17:20:00,WN,1939,N760SW,81.0,85.0,70.0,11.0,15.0,SMF,SNA,404.0,4.0,7.0,0.0,,0.0,,,,,,2008-07-28
2008,Feb,17,Sunday,12:54:00,2008-02-17 13:00:00,13:56:00,14:03:00,CO,1578,N14604,62.0,63.0,40.0,-7.0,-6.0,SAT,IAH,191.0,10.0,12.0,0.0,,0.0,,,,,,2008-02-17
2008,Jan,25,Friday,11:28:00,2008-01-25 11:10:00,14:11:00,13:52:00,EV,4759,N880AS,103.0,102.0,77.0,19.0,18.0,SGF,ATL,563.0,9.0,17.0,0.0,,0.0,18.0,0.0,1.0,0.0,0.0,2008-01-25
2008,Apr,1,Tuesday,14:48:00,2008-04-01 11:58:00,15:49:00,12:59:00,9E,2972,80419E,121.0,121.0,85.0,170.0,170.0,DTW,DLH,541.0,4.0,32.0,0.0,,0.0,0.0,0.0,0.0,0.0,170.0,2008-04-01
2008,Jun,14,Saturday,12:41:00,2008-06-14 12:40:00,13:49:00,13:55:00,WN,3825,N485WN,68.0,75.0,55.0,-6.0,1.0,SAN,PHX,304.0,5.0,8.0,0.0,,0.0,,,,,,2008-06-14
2008,Mar,25,Tuesday,10:55:00,2008-03-25 10:59:00,12:08:00,12:08:00,EV,4213,N843AS,73.0,69.0,44.0,0.0,-4.0,ATL,CHS,259.0,11.0,18.0,0.0,,0.0,,,,,,2008-03-25
2008,Jun,28,Saturday,22:30:00,2008-06-28 22:30:00,23:28:00,23:30:00,UA,710,N831UA,58.0,60.0,37.0,-2.0,0.0,SFO,RNO,192.0,7.0,14.0,0.0,,0.0,,,,,,2008-06-28
2008,Jan,12,Saturday,15:34:00,2008-01-12 15:40:00,16:24:00,16:35:00,MQ,3960,N902BC,50.0,55.0,27.0,-11.0,-6.0,PIA,ORD,130.0,9.0,14.0,0.0,,0.0,,,,,,2008-01-12
2008,May,1,Thursday,11:06:00,2008-05-01 11:05:00,12:12:00,12:10:00,WN,3150,N200WN,66.0,65.0,52.0,2.0,1.0,BDL,BWI,283.0,5.0,9.0,0.0,,0.0,,,,,,2008-05-01
2008,May,1,Thursday,15:01:00,2008-05-01 13:55:00,17:49:00,16:20:00,CO,1161,N14604,168.0,145.0,119.0,89.0,66.0,EWR,ATL,745.0,9.0,40.0,0.0,,0.0,66.0,0.0,23.0,0.0,0.0,2008-05-01
2008,Mar,3,Monday,18:08:00,2008-03-03 18:15:00,19:38:00,19:35:00,WN,2011,N695SW,90.0,80.0,74.0,3.0,-7.0,OKC,HOU,419.0,11.0,5.0,0.0,,0.0,,,,,,2008-03-03
2008,Apr,12,Saturday,16:40:00,2008-04-12 16:42:00,17:54:00,18:09:00,YV,2743,N991HA,74.0,87.0,51.0,-15.0,-2.0,PHX,PSP,261.0,3.0,20.0,0.0,,0.0,,,,,,2008-04-12
2008,May,24,Saturday,13:09:00,2008-05-24 13:10:00,15:12:00,15:09:00,UA,435,N808UA,243.0,239.0,222.0,3.0,-1.0,PHL,DEN,1557.0,7.0,14.0,0.0,,0.0,,,,,,2008-05-24
2008,Jul,6,Sunday,11:59:00,2008-07-06 12:00:00,15:24:00,15:20:00,WN,2724,N705SW,145.0,140.0,134.0,4.0,-1.0,STL,MCO,880.0,4.0,7.0,0.0,,0.0,,,,,,2008-07-06
2008,Apr,7,Monday,18:02:00,2008-04-07 17:45:00,18:38:00,18:24:00,YV,1906,N654BR,36.0,39.0,23.0,14.0,17.0,HNL,LIH,102.0,3.0,10.0,0.0,,0.0,,,,,,2008-04-07
2008,Mar,18,Tuesday,08:26:00,2008-03-18 08:25:00,11:49:00,11:55:00,AA,1370,N513AA,143.0,150.0,127.0,-6.0,1.0,STL,RSW,979.0,5.0,11.0,0.0,,0.0,,,,,,2008-03-18
2008,Apr,15,Tuesday,14:09:00,2008-04-15 14:15:00,15:29:00,15:44:00,AS,425,N708AS,80.0,89.0,66.0,-15.0,-6.0,SNA,OAK,371.0,5.0,9.0,0.0,,0.0,,,,,,2008-04-15
2008,Feb,1,Friday,11:03:00,2008-02-01 11:05:00,12:39:00,12:35:00,WN,1359,N263WN,96.0,90.0,77.0,4.0,-2.0,LAS,OAK,407.0,5.0,14.0,0.0,,0.0,,,,,,2008-02-01
2008,Apr,18,Friday,18:02:00,2008-04-18 17:50:00,19:17:00,19:20:00,WN,3586,N693SW,75.0,90.0,55.0,-3.0,12.0,PHL,RDU,336.0,3.0,17.0,0.0,,0.0,,,,,,2008-04-18
2008,Jun,7,Saturday,15:45:00,2008-06-07 15:45:00,17:08:00,17:15:00,CO,795,N33284,203.0,210.0,183.0,-7.0,0.0,IAH,LAX,1379.0,4.0,16.0,0.0,,0.0,,,,,,2008-06-07
2008,Mar,14,Friday,16:58:00,2008-03-14 16:50:00,17:52:00,17:45:00,WN,1845,N610WN,54.0,55.0,44.0,7.0,8.0,DAL,TUL,237.0,2.0,8.0,0.0,,0.0,,,,,,2008-03-14
2008,Jun,25,Wednesday,18:29:00,2008-06-25 18:30:00,20:42:00,20:46:00,US,1927,N113UW,133.0,136.0,100.0,-4.0,-1.0,BOS,CLT,728.0,4.0,29.0,0.0,,0.0,,,,,,2008-06-25
2008,Apr,9,Wednesday,06:22:00,2008-04-09 06:30:00,07:47:00,07:50:00,XE,2230,N28529,145.0,140.0,128.0,-3.0,-8.0,LEX,IAH,828.0,10.0,7.0,0.0,,0.0,,,,,,2008-04-09
2008,Jan,31,Thursday,19:52:00,2008-01-31 19:15:00,21:59:00,21:15:00,NW,1567,N316US,127.0,120.0,107.0,44.0,37.0,MEM,SAT,625.0,8.0,12.0,0.0,,0.0,37.0,0.0,7.0,0.0,0.0,2008-01-31
2008,Jun,1,Sunday,12:05:00,2008-06-01 12:10:00,12:18:00,12:20:00,MQ,4161,N641AE,73.0,70.0,46.0,-2.0,-5.0,DTW,ORD,235.0,8.0,19.0,0.0,,0.0,,,,,,2008-06-01
2008,Apr,28,Monday,08:46:00,2008-04-28 08:50:00,09:58:00,10:09:00,B6,59,N535JB,72.0,79.0,56.0,-11.0,-4.0,BUF,JFK,301.0,8.0,8.0,0.0,,0.0,,,,,,2008-04-28
2008,Mar,16,Sunday,09:15:00,2008-03-16 09:20:00,10:05:00,10:10:00,MQ,3038,N240DS,50.0,50.0,30.0,-5.0,-5.0,SBA,LAX,89.0,16.0,4.0,0.0,,0.0,,,,,,2008-03-16
2008,Apr,27,Sunday,14:50:00,2008-04-27 14:54:00,18:10:00,18:23:00,UA,420,N443UA,140.0,149.0,122.0,-13.0,-4.0,PDX,DEN,992.0,10.0,8.0,0.0,,0.0,,,,,,2008-04-27
2008,Jun,21,Saturday,17:23:00,2008-06-21 17:26:00,18:45:00,18:59:00,YV,7250,N75994,142.0,153.0,129.0,-14.0,-3.0,CHS,ORD,760.0,3.0,10.0,0.0,,0.0,,,,,,2008-06-21
2008,Apr,1,Tuesday,17:42:00,2008-04-01 17:45:00,20:12:00,20:13:00,US,1712,N710UW,150.0,148.0,124.0,-1.0,-3.0,FLL,DCA,899.0,6.0,20.0,0.0,,0.0,,,,,,2008-04-01
2008,May,11,Sunday,19:46:00,2008-05-11 19:56:00,23:19:00,23:45:00,9E,5684,89339E,153.0,169.0,124.0,-26.0,-10.0,MSP,RIC,970.0,5.0,24.0,0.0,,0.0,,,,,,2008-05-11
2008,Mar,23,Sunday,20:43:00,2008-03-23 20:27:00,21:44:00,21:31:00,EV,4577,N713EV,61.0,64.0,28.0,13.0,16.0,ATL,GSP,153.0,4.0,29.0,0.0,,0.0,,,,,,2008-03-23
2008,Apr,13,Sunday,21:45:00,2008-04-13 21:53:00,22:52:00,23:03:00,US,192,N669AW,67.0,70.0,48.0,-11.0,-8.0,PHX,SAN,304.0,4.0,15.0,0.0,,0.0,,,,,,2008-04-13
2008,May,15,Thursday,11:16:00,2008-05-15 11:30:00,12:13:00,12:40:00,EV,4919,N683BR,57.0,70.0,44.0,-27.0,-14.0,EYW,MCO,268.0,6.0,7.0,0.0,,0.0,,,,,,2008-05-15
2008,Jan,13,Sunday,16:09:00,2008-01-13 16:10:00,17:14:00,17:16:00,DL,1743,N906DL,65.0,66.0,41.0,-2.0,-1.0,ATL,JAX,270.0,6.0,18.0,0.0,,0.0,,,,,,2008-01-13
2008,May,31,Saturday,11:16:00,2008-05-31 11:00:00,14:10:00,14:00:00,MQ,4187,N845AE,114.0,120.0,94.0,10.0,16.0,ORD,RIC,642.0,4.0,16.0,0.0,,0.0,,,,,,2008-05-31
2008,Apr,28,Monday,07:45:00,2008-04-28 07:45:00,10:41:00,10:30:00,MQ,4297,N808AE,176.0,165.0,151.0,11.0,0.0,PIT,MIA,1013.0,9.0,16.0,0.0,,0.0,,,,,,2008-04-28
2008,Jan,2,Wednesday,11:02:00,2008-01-02 11:06:00,13:29:00,13:35:00,AS,488,N771AS,147.0,149.0,129.0,-6.0,-4.0,PDX,SNA,859.0,10.0,8.0,0.0,,0.0,,,,,,2008-01-02
2008,Apr,6,Sunday,15:18:00,2008-04-06 15:10:00,18:12:00,17:50:00,AA,1745,N5BYAA,174.0,160.0,137.0,22.0,8.0,BWI,MIA,946.0,23.0,14.0,0.0,,0.0,8.0,0.0,14.0,0.0,0.0,2008-04-06
2008,Feb,13,Wednesday,11:45:00,2008-02-13 11:15:00,12:32:00,12:05:00,UA,576,N431UA,47.0,50.0,30.0,27.0,30.0,DEN,EGE,121.0,4.0,13.0,0.0,,0.0,10.0,0.0,0.0,0.0,17.0,2008-02-13
2008,Apr,27,Sunday,10:51:00,2008-04-27 10:55:00,15:08:00,15:20:00,F9,618,N933FR,137.0,145.0,115.0,-12.0,-4.0,DEN,IND,977.0,10.0,12.0,0.0,,0.0,,,,,,2008-04-27
2008,Mar,25,Tuesday,19:51:00,2008-03-25 19:10:00,21:17:00,20:15:00,WN,3164,N441WN,86.0,65.0,48.0,62.0,41.0,BUF,BWI,281.0,4.0,34.0,0.0,,0.0,0.0,0.0,21.0,0.0,41.0,2008-03-25
2008,Mar,2,Sunday,08:09:00,2008-03-02 08:10:00,09:40:00,09:51:00,FL,992,N947AT,91.0,101.0,76.0,-11.0,-1.0,ATL,PIT,526.0,6.0,9.0,0.0,,0.0,,,,,,2008-03-02
2008,Mar,7,Friday,13:23:00,2008-03-07 13:24:00,16:07:00,15:45:00,AS,697,N622AS,164.0,141.0,117.0,22.0,-1.0,LAS,PDX,762.0,3.0,44.0,0.0,,0.0,0.0,0.0,22.0,0.0,0.0,2008-03-07
2008,Jun,10,Tuesday,06:21:00,2008-06-10 06:15:00,08:25:00,08:25:00,WN,2268,N449WN,124.0,130.0,110.0,0.0,6.0,CMH,TPA,829.0,4.0,10.0,0.0,,0.0,,,,,,2008-06-10
2008,Jun,26,Thursday,14:01:00,2008-06-26 13:55:00,16:57:00,16:38:00,DL,919,N388DA,176.0,163.0,134.0,19.0,6.0,LGA,ATL,761.0,8.0,34.0,0.0,,0.0,6.0,0.0,13.0,0.0,0.0,2008-06-26
2008,Mar,26,Wednesday,17:04:00,2008-03-26 17:15:00,20:02:00,20:29:00,9E,5808,88479E,118.0,134.0,96.0,-27.0,-11.0,LIT,DTW,705.0,13.0,9.0,0.0,,0.0,,,,,,2008-03-26
2008,Apr,10,Thursday,07:54:00,2008-04-10 08:05:00,10:40:00,10:49:00,NW,479,N523US,166.0,164.0,137.0,-9.0,-11.0,TPA,DTW,983.0,12.0,17.0,0.0,,0.0,,,,,,2008-04-10
2008,Apr,18,Friday,07:28:00,2008-04-18 07:25:00,14:11:00,14:14:00,DL,1502,N602DL,223.0,229.0,203.0,-3.0,3.0,LAS,CVG,1678.0,7.0,13.0,0.0,,0.0,,,,,,2008-04-18
2008,Jan,8,Tuesday,06:20:00,2008-01-08 06:20:00,06:56:00,07:02:00,OH,5576,N797CA,36.0,42.0,27.0,-6.0,0.0,LEX,CVG,70.0,3.0,6.0,0.0,,0.0,,,,,,2008-01-08
2008,Feb,19,Tuesday,14:55:00,2008-02-19 15:00:00,15:52:00,15:55:00,AA,2249,N612AA,177.0,175.0,154.0,-3.0,-5.0,DFW,LAS,1055.0,10.0,13.0,0.0,,0.0,,,,,,2008-02-19
2008,Jun,6,Friday,21:13:00,2008-06-06 21:15:00,22:47:00,22:53:00,XE,2338,N16151,94.0,98.0,48.0,-6.0,-2.0,EWR,RIC,278.0,9.0,37.0,0.0,,0.0,,,,,,2008-06-06
2008,Jan,4,Friday,12:00:00,2008-01-04 11:50:00,12:53:00,12:52:00,EV,4476,N730EV,53.0,62.0,37.0,1.0,10.0,TLH,ATL,223.0,9.0,7.0,0.0,,0.0,,,,,,2008-01-04
2008,Apr,4,Friday,08:08:00,2008-04-04 08:15:00,09:43:00,09:44:00,OO,6593,N986SW,95.0,89.0,70.0,-1.0,-7.0,DEN,BIL,455.0,4.0,21.0,0.0,,0.0,,,,,,2008-04-04
2008,Feb,23,Saturday,09:10:00,2008-02-23 08:25:00,10:30:00,09:50:00,EV,4541,N971EV,80.0,85.0,45.0,40.0,45.0,ATL,LEX,303.0,5.0,30.0,0.0,,0.0,9.0,31.0,0.0,0.0,0.0,2008-02-23
2008,May,25,Sunday,16:26:00,2008-05-25 15:15:00,17:44:00,16:30:00,MQ,3116,N821AE,78.0,75.0,53.0,74.0,71.0,SJC,LAX,308.0,11.0,14.0,0.0,,0.0,0.0,0.0,3.0,0.0,71.0,2008-05-25
2008,Apr,23,Wednesday,13:09:00,2008-04-23 13:12:00,14:18:00,14:29:00,YV,7066,N448YV,69.0,77.0,53.0,-11.0,-3.0,GJT,DEN,212.0,7.0,9.0,0.0,,0.0,,,,,,2008-04-23
2008,Apr,15,Tuesday,12:44:00,2008-04-15 12:40:00,14:43:00,14:40:00,AA,585,N3BGAA,119.0,120.0,101.0,3.0,4.0,RDU,MIA,700.0,7.0,11.0,0.0,,0.0,,,,,,2008-04-15
2008,May,27,Tuesday,19:35:00,2008-05-27 18:00:00,22:57:00,20:35:00,DL,1561,N906DL,202.0,155.0,102.0,142.0,95.0,EWR,ATL,745.0,5.0,95.0,0.0,,0.0,10.0,0.0,47.0,0.0,85.0,2008-05-27
2008,May,27,Tuesday,20:09:00,2008-05-27 20:14:00,22:07:00,21:50:00,OO,6475,N927SW,118.0,96.0,62.0,17.0,-5.0,SMF,LAX,373.0,33.0,23.0,0.0,,0.0,0.0,0.0,17.0,0.0,0.0,2008-05-27
2008,Jun,24,Tuesday,,2008-06-24 13:10:00,,14:35:00,WN,2709,,,85.0,,,,SAN,OAK,446.0,,,1.0,carrier,0.0,,,,,,2008-06-24
2008,Jan,29,Tuesday,15:27:00,2008-01-29 15:25:00,18:03:00,17:56:00,UA,814,N936UA,96.0,91.0,80.0,7.0,2.0,DEN,DSM,589.0,6.0,10.0,0.0,,0.0,,,,,,2008-01-29
2008,May,21,Wednesday,17:37:00,2008-05-21 17:15:00,20:36:00,20:24:00,9E,5808,84589E,119.0,129.0,101.0,12.0,22.0,LIT,DTW,705.0,6.0,12.0,0.0,,0.0,,,,,,2008-05-21
2008,Feb,13,Wednesday,07:35:00,2008-02-13 07:35:00,08:30:00,08:30:00,WN,1432,N380SW,55.0,55.0,45.0,0.0,0.0,DAL,TUL,237.0,3.0,7.0,0.0,,0.0,,,,,,2008-02-13
2008,Jan,8,Tuesday,08:57:00,2008-01-08 08:50:00,18:09:00,17:12:00,AS,18,N623AS,372.0,322.0,307.0,57.0,7.0,SEA,MCO,2553.0,7.0,58.0,0.0,,0.0,0.0,7.0,50.0,0.0,0.0,2008-01-08
2008,Jun,14,Saturday,09:12:00,2008-06-14 09:15:00,10:45:00,10:50:00,US,881,N435US,93.0,95.0,75.0,-5.0,-3.0,IND,CLT,428.0,7.0,11.0,0.0,,0.0,,,,,,2008-06-14
2008,Jul,17,Thursday,13:33:00,2008-07-17 13:35:00,14:34:00,14:35:00,WN,32,N521SW,61.0,60.0,49.0,-1.0,-2.0,HRL,HOU,276.0,6.0,6.0,0.0,,0.0,,,,,,2008-07-17
